geometry,jul_2018,aug_2018,sep_2018,oct_2018,nov_2018,dec_2018,jan_2019,feb_2019,mar_2019,apr_2019,may_2019,jun_2019,jul_2019,aug_2019,sep_2019,oct_2019,nov_2019,dec_2019,jan_2020,feb_2020,mar_2020,apr_2020,may_2020,jun_2020,jul_2020,change_jul_2018_2019_magnitude,change_aug_2018_2019_magnitude,change_sep_2018_2019_magnitude,change_oct_2018_2019_magnitude,change_nov_2018_2019_magnitude,change_dec_2018_2019_magnitude,change_jan_2019_2020_magnitude,change_feb_2019_2020_magnitude,change_mar_2019_2020_magnitude,change_apr_2019_2020_magnitude,change_may_2019_2020_magnitude,change_jun_2019_2020_magnitude,change_jul_2019_2020_magnitude,change_jul_2018_2019_percent,change_aug_2018_2019_percent,change_sep_2018_2019_percent,change_oct_2018_2019_percent,change_nov_2018_2019_percent,change_dec_2018_2019_percent,change_jan_2019_2020_percent,change_feb_2019_2020_percent,change_mar_2019_2020_percent,change_apr_2019_2020_percent,change_may_2019_2020_percent,change_jun_2019_2020_percent,change_jul_2019_2020_percent
"POLYGON ((104.3426451830423 0.9000000000000909, 104.3116250210722 0.8462715034089001, 104.2495846971321 0.8462715034089001, 104.218564535162 0.9000000000000909, 104.2495846971321 0.9537284965912818, 104.3116250210722 0.9537284965912818, 104.3426451830423 0.9000000000000909))",1.627988602467453e-05,1.090649514561912e-05,1.099969092381518e-05,1.228427388221402e-05,5.875236518434147e-05,3.532568603867206e-05,1.9574709217026662e-05,1.9080916816655333e-05,2.6543209668708173e-05,2.378103225576809e-05,2.1892047008739572e-05,1.1072590598172364e-05,9.495551538149156e-06,7.775976489793462e-06,1.0195181432778015e-05,1.3167407321225137e-05,2.6755055525827104e-05,1.9377646974689565e-05,1.6280937280616682e-05,1.7963007411578757e-05,2.2965911914449543e-05,1.3307933522084712e-05,1.1785022058990175e-05,8.845936702546868e-06,1.0410927179900123e-05,-6.7843344865253726e-06,-3.1305186558256584e-06,-8.045094910371647e-07,8.831334390111172e-07,-3.1997309658514364e-05,-1.5948039063982498e-05,-3.2937719364099796e-06,-1.117909405076576e-06,-3.5772977542586302e-06,-1.0473098733683377e-05,-1.0107024949749398e-05,-2.226653895625496e-06,9.153756417509665e-07,-41.673108007284135,-28.703250806315296,-7.313928151338686,7.189138303809522,-54.461313273294756,-45.14573063499379,-16.82667108814551,-5.858782446453392,-13.47726141226964,-44.03971459709503,-46.16756462159318,-20.10960195704361,9.640047111253832
"POLYGON ((104.4357056689525 0.9537284965912818, 104.4046855069823 0.9000000000000909, 104.3426451830423 0.9000000000000909, 104.3116250210722 0.9537284965912818, 104.3426451830423 1.007456993182473, 104.4046855069823 1.007456993182473, 104.4357056689525 0.9537284965912818))",1.6860072459182705e-05,1.1706124247840924e-05,1.1014168703819084e-05,9.571914810125398e-06,4.680685323346517e-05,3.4542309586416164e-05,2.1092313246644444e-05,2.055772135075242e-05,2.42186689410596e-05,2.2129294430216584e-05,1.872584620695669e-05,1.3778021821328333e-05,9.283983751436675e-06,8.961974101506733e-06,1.1948706016827823e-05,1.4337368742726568e-05,2.7205502984728047e-05,1.7101626312575954e-05,1.6345717862667937e-05,2.004778180688118e-05,2.09087040623054e-05,1.664637833536017e-05,1.0388031368458769e-05,1.0086788179669976e-05,6.340342788861143e-06,-7.57608870774603e-06,-2.744150146334191e-06,9.345373130087391e-07,4.7654539326011695e-06,-1.9601350248737122e-05,-1.744068327384021e-05,-4.746595383976507e-06,-5.099395438712394e-07,-3.309964878754201e-06,-5.482916094856413e-06,-8.337814838497921e-06,-3.691233641658357e-06,-2.943640962575532e-06,-44.9350898466618,-23.442004272595362,8.484864705991791,49.78579549788888,-41.877094687328565,-50.49078501889982,-22.50391091992548,-2.4805256145403267,-13.666997500191213,-24.776732544033266,-44.525703919326254,-26.79073737526195,-31.706657846315277
"POLYGON ((103.4120403239401 1.007456993182473, 103.38102016197 0.9537284965912818, 103.31897983803 0.9537284965912818, 103.2879596760599 1.007456993182473, 103.31897983803 1.061185489773607, 103.38102016197 1.061185489773607, 103.4120403239401 1.007456993182473))",1.9777564782827508e-05,1.674762294091273e-05,2.4783497254590822e-05,3.116386377693471e-05,5.831188267774558e-05,3.868672505364148e-05,5.697240039532472e-05,7.615273335641361e-05,6.200074911464403e-05,7.199180462064042e-05,2.36874805002705e-05,1.9932872595097803e-05,1.7844395928992707e-05,1.5250621499334762e-05,2.489607039900568e-05,4.48264349212056e-05,5.170585316357937e-05,7.785537646745467e-05,6.260462289626644e-05,8.963300469820916e-05,6.909423701575885e-05,6.497569430870057e-05,3.1723937881084184e-05,2.3885541718302634e-05,1.7949304576263428e-05,-1.933168853834801e-06,-1.4970014415779694e-06,1.1257314441485766e-07,1.3662571144270888e-05,-6.606029514166207e-06,3.916865141381319e-05,5.632222500941719e-06,1.3480271341795549e-05,7.093487901114822e-06,-7.016110311939842e-06,8.036457380813683e-06,3.9526691232048306e-06,1.0490864727072123e-07,-9.774554527124266,-8.938590550190547,0.45422622666381335,43.84106939391436,-11.328787908759058,101.24571505989068,9.885878884969559,17.701625073265,11.4409712824573,-9.745706957772645,33.92702478730023,19.829902109427678,0.5879080899582079
"POLYGON ((103.5051008098505 1.061185489773607, 103.4740806478804 1.007456993182473, 103.4120403239401 1.007456993182473, 103.38102016197 1.061185489773607, 103.4120403239401 1.114913986364797, 103.4740806478804 1.114913986364797, 103.5051008098505 1.061185489773607))",2.120223370881296e-05,1.9833714307673023e-05,2.8163817516876445e-05,4.6842008313651244e-05,7.446088594276551e-05,5.12767870551494e-05,9.178770623894166e-05,9.216045771355545e-05,9.228444065659648e-05,9.66514866568962e-05,3.0897963051613675e-05,2.3799091708898878e-05,2.0466573423568967e-05,1.663965911509092e-05,2.711413209786992e-05,5.143296531395533e-05,6.842826823155597e-05,0.00010718976896980541,0.00010422269949348728,0.00011056585704060699,9.703126910007499e-05,0.00010326613841665747,4.0362320818016735e-05,3.1158655877011775e-05,3.089399396288202e-05,-7.35660285243994e-07,-3.1940551925821028e-06,-1.0496854190065247e-06,4.5909570003040845e-06,-6.032617711209534e-06,5.591298191465601e-05,1.2434993254545625e-05,1.840539932705154e-05,4.7468284434785024e-06,6.614651759761275e-06,9.46435776640306e-06,7.359564168112897e-06,1.0427420539313056e-05,-3.4697301017779467,-16.104170620963448,-3.7270708006026796,9.800939723940347,-8.101727013893598,109.04150810876718,13.54755856102871,19.971037236227154,5.143693140149297,6.843817915851283,30.63100875159075,30.923718678562146,50.94854093800094
"POLYGON ((103.5981612957607 1.007456993182473, 103.5671411337906 0.9537284965912818, 103.5051008098503 0.9537284965912818, 103.4740806478804 1.007456993182473, 103.5051008098503 1.061185489773607, 103.5671411337906 1.061185489773607, 103.5981612957607 1.007456993182473))",1.7035814539851508e-05,1.9267196313407235e-05,2.456405282698884e-05,4.629604805752922e-05,7.239447697099384e-05,5.665976400221847e-05,7.733561385718885e-05,8.308567581806783e-05,8.09023530375441e-05,9.370965789016779e-05,2.733963474310738e-05,1.9768921875457422e-05,1.6637912513258793e-05,1.4219295321489379e-05,2.231745682530651e-05,4.581298668904957e-05,6.589768032767277e-05,9.910225357705729e-05,8.458185267324827e-05,9.804198936796035e-05,8.567112978410135e-05,8.366481933388835e-05,3.662134553236217e-05,1.6849217785602565e-05,2.240496067814756e-05,-3.979020265927151e-07,-5.047900991917856e-06,-2.2465960016823316e-06,-4.830613684796495e-07,-6.496796643321067e-06,4.244248957483882e-05,7.2462388160594214e-06,1.4956313549892522e-05,4.768776746557257e-06,-1.0044838556279442e-05,9.28171078925479e-06,-2.919704089854857e-06,5.767048164888769e-06,-2.335679492529762,-26.19945792738528,-9.145868629682996,-1.0434181506796847,-8.974160619910448,74.90763564277644,9.369860087282202,18.001073473413477,5.894484607072215,-10.71910706157147,33.949651765537254,-14.769161961632262,34.66208973206821
"POLYGON ((103.6912217816708 1.061185489773607, 103.6602016197007 1.007456993182473, 103.5981612957607 1.007456993182473, 103.5671411337906 1.061185489773607, 103.5981612957607 1.114913986364797, 103.6602016197007 1.114913986364797, 103.6912217816708 1.061185489773607))",1.912511917353758e-05,1.9529206175945073e-05,2.493197210058572e-05,5.170319486903962e-05,8.589607363865937e-05,8.210380203769941e-05,0.00010285312958746016,0.00010685415001568995,0.0001037454854750939,0.00012358090094325715,3.2751699422766915e-05,2.520295042311706e-05,2.083791093795541e-05,1.7484244080488142e-05,2.5208196084021165e-05,5.474900740443168e-05,8.738387566798416e-05,0.00010418201126518543,0.00010106019945082529,0.00012288219824776396,0.00010050036210005299,0.00010227226500736103,4.913482238041852e-05,2.0957237442356585e-05,2.4733839298283405e-05,1.7127917644178296e-06,-2.0449620954569312e-06,2.762239834354455e-07,3.04581253539206e-06,1.4878020293247838e-06,2.207820922748602e-05,-1.7929301366348676e-06,1.6028048232074005e-05,-3.2451233750409103e-06,-2.1308635935896126e-05,1.6383122957651604e-05,-4.245712980760475e-06,3.895928360327996e-06,8.955718125865221,-10.47130168545097,1.1079106872133724,5.8909561451799615,1.7320955036705734,26.890605160219522,-1.7431945375179534,14.99993049378103,-3.1279658677966906,-17.242661101556543,50.02220723320113,-16.846095038405316,18.69634807408511
"POLYGON ((103.784282267581 1.007456993182473, 103.7532621056109 0.9537284965912818, 103.6912217816708 0.9537284965912818, 103.6602016197007 1.007456993182473, 103.6912217816708 1.061185489773607, 103.7532621056109 1.061185489773607, 103.784282267581 1.007456993182473))",1.800022523789716e-05,1.6660348411848088e-05,1.912074959571418e-05,4.3118193049757694e-05,8.201326430157691e-05,6.393023170795648e-05,6.726553157906119e-05,6.379035726504314e-05,7.475977108298274e-05,8.321067451806301e-05,2.6169910707813422e-05,2.0983027354117807e-05,1.7037591523987256e-05,1.4057538206791565e-05,1.797696705352034e-05,5.177896212416459e-05,6.699052586359097e-05,7.033085537298774e-05,6.587956484371258e-05,6.78729233937984e-05,6.331996491162809e-05,5.6741783821859934e-05,3.7161605537599174e-05,1.8261894867857475e-05,1.9339327946935222e-05,-9.626337139099054e-07,-2.602810205056523e-06,-1.1437825421938413e-06,8.660769074406896e-06,-1.5022738437985936e-05,6.40062366503126e-06,-1.3859667353486075e-06,4.082566128755263e-06,-1.1439806171354645e-05,-2.6468890696203077e-05,1.0991694829785753e-05,-2.7211324862603317e-06,2.301736422947966e-06,-5.347898157869735,-15.62278375406316,-5.981891747853935,20.086113220033386,-18.31744970270265,10.01188873250191,-2.060441213817805,6.399973763734497,-15.302088283090853,-31.80948940686369,42.00126990308766,-12.968254963106284,13.509752359700297
"POLYGON ((103.8773427534912 1.061185489773607, 103.8463225915211 1.007456993182473, 103.784282267581 1.007456993182473, 103.7532621056109 1.061185489773607, 103.784282267581 1.114913986364797, 103.8463225915211 1.114913986364797, 103.8773427534912 1.061185489773607))",1.9475607705707312e-05,1.744800353755129e-05,2.537613147496795e-05,5.5415036556104515e-05,9.874542797136122e-05,8.035733392422012e-05,6.495988023165288e-05,5.860866736707844e-05,8.614055126453619e-05,8.376158227383631e-05,3.1334630096934706e-05,2.0313817348922888e-05,1.6495935742187803e-05,1.4811380368970148e-05,1.833705755843828e-05,6.237590048830152e-05,7.272380038153972e-05,6.868124875277528e-05,5.79818468407949e-05,5.9671533130224116e-05,6.50911211065346e-05,5.207708960668326e-05,4.4992663503223e-05,2.052647012981814e-05,1.9183436954788086e-05,-2.9796719635195087e-06,-2.636623168581143e-06,-7.039073916529667e-06,6.960863932197003e-06,-2.6021627589821502e-05,-1.1676085171444836e-05,-6.978033390857977e-06,1.0628657631456744e-06,-2.1049430158001593e-05,-3.168449266715305e-05,1.3658033406288292e-05,2.126527808952502e-07,2.6875012126002828e-06,-15.299506996366116,-15.111317251321324,-27.738955890393687,12.561326969710704,-26.35223536361447,-14.530204775653468,-10.742066281485851,1.8134958716749554,-24.43614517088374,-37.82699873501553,43.58766439570761,1.0468381065094388,16.29189913565854
"POLYGON ((103.9704032394014 1.007456993182473, 103.9393830774314 0.9537284965912818, 103.8773427534912 0.9537284965912818, 103.8463225915211 1.007456993182473, 103.8773427534912 1.061185489773607, 103.9393830774314 1.061185489773607, 103.9704032394014 1.007456993182473))",1.3164878801566937e-05,1.1118270370196327e-05,1.4859081959930289e-05,2.792964527825989e-05,4.155803125007988e-05,7.128235234895341e-05,4.264376113782666e-05,3.9609891450930767e-05,6.0370704989430304e-05,6.520165581304704e-05,2.4675210262724715e-05,1.5496583217135666e-05,1.3638860429199366e-05,1.0174509744733985e-05,1.372809746210814e-05,3.922245941245531e-05,3.977161371396061e-05,3.556565499834162e-05,3.6363614323367144e-05,3.555011846218877e-05,4.237565889266641e-05,4.1262843205827066e-05,2.3716529137993497e-05,1.0154114163793454e-05,1.5325109342307398e-05,4.739816276324291e-07,-9.437606254623419e-07,-1.1309844978221486e-06,1.129281413419542e-05,-1.786417536119272e-06,-3.5716697350611794e-05,-6.280146814459516e-06,-4.0597729887419944e-06,-1.7995046096763898e-05,-2.3938812607219978e-05,-9.586811247312185e-07,-5.342469053342212e-06,1.6862489131080314e-06,3.6003493444695738,-8.48837628550741,-7.61140224458022,40.433073967414884,-4.298609636653175,-50.105946526238895,-14.72700026191823,-10.24939185650456,-29.807579851708653,-36.71503784483607,-3.88519941481284,-34.47514189730977,12.363561617640356
"POLYGON ((104.0634637253117 1.061185489773607, 104.0324435633416 1.007456993182473, 103.9704032394014 1.007456993182473, 103.9393830774314 1.061185489773607, 103.9704032394014 1.114913986364797, 104.0324435633416 1.114913986364797, 104.0634637253117 1.061185489773607))",2.212727595659841e-05,2.0694920676016838e-05,2.4744297609828087e-05,4.1599996731611193e-05,6.207987101076845e-05,8.809550901928895e-05,4.229787332876442e-05,3.522562064182653e-05,4.883278816616293e-05,5.7954176710600716e-05,3.8286310700036424e-05,2.1870163246646082e-05,1.692235768489675e-05,1.726603474080057e-05,2.1013713325302726e-05,3.879649816270576e-05,5.618560023556174e-05,3.671305577459724e-05,3.165897990522458e-05,3.359273227497843e-05,3.6008565006361574e-05,3.654600238451967e-05,3.963283617950825e-05,2.2480736437799633e-05,1.7434740547209173e-05,-5.204918271701658e-06,-3.4288859352162693e-06,-3.730584284525361e-06,-2.8034985689054327e-06,-5.894270775206708e-06,-5.138245324469171e-05,-1.0638893423539843e-05,-1.6328883668481023e-06,-1.2824223159801359e-05,-2.1408174326081045e-05,1.346525479471829e-06,6.105731911535505e-07,5.123828623124216e-07,-23.52263460676703,-16.568731955517833,-15.076541445426301,-6.7391797816539185,-9.494656930237953,-58.325848634850686,-25.15231283816089,-4.635513405005072,-26.261501014778183,-36.93982995045318,3.5169893751882135,2.791809024320774,3.0278455984281942
"POLYGON ((104.1565242112219 1.007456993182473, 104.1255040492518 0.9537284965912818, 104.0634637253117 0.9537284965912818, 104.0324435633416 1.007456993182473, 104.0634637253117 1.061185489773607, 104.1255040492518 1.061185489773607, 104.1565242112219 1.007456993182473))",1.250393863339889e-05,1.3208401012372143e-05,1.7983334177112178e-05,1.9493457771864673e-05,4.7929931622468116e-05,6.471454272466826e-05,2.9896595639325494e-05,2.89823402175863e-05,4.056717680094827e-05,4.464160525636474e-05,2.8816332920569296e-05,1.4586416224808902e-05,1.2814206117148084e-05,1.2900517061156952e-05,1.4496208654688545e-05,2.8300219348641874e-05,3.843904396712871e-05,2.899140053932871e-05,2.447951426110622e-05,2.4220536370202724e-05,2.997080023938104e-05,3.0623733271098756e-05,2.2070220945036742e-05,1.6647432541558873e-05,1.0166346465818724e-05,3.10267483749194e-07,-3.078839512151904e-07,-3.4871255224236326e-06,8.8067615767772e-06,-9.490887655339408e-06,-3.572314218533955e-05,-5.417081378219273e-06,-4.7618038473835754e-06,-1.0596376561567232e-05,-1.401787198526598e-05,-6.746111975532555e-06,2.061016316749971e-06,-2.6478596513293594e-06,2.481358017228651,-2.3309706521387366,-19.390873172238447,45.178037061686354,-19.801588139321204,-55.20110423606902,-18.119392065810107,-16.4300184582546,-26.120566914381723,-31.4009137995041,-23.410723335713314,14.12969632146208,-20.663470113735492
"POLYGON ((104.2495846971321 1.061185489773607, 104.218564535162 1.007456993182473, 104.1565242112219 1.007456993182473, 104.1255040492518 1.061185489773607, 104.1565242112219 1.114913986364797, 104.218564535162 1.114913986364797, 104.2495846971321 1.061185489773607))",1.597226761510169e-05,1.4455853563689122e-05,1.6260173597393276e-05,2.8879481912005655e-05,4.7278416023489926e-05,5.409244136422555e-05,3.0223454220577432e-05,2.5572703081377625e-05,3.637075383464619e-05,4.102799592398856e-05,3.419591428812721e-05,1.576174886429762e-05,1.2349767146971619e-05,1.377371649200196e-05,1.880200443950966e-05,3.5942869169942076e-05,5.567625945406181e-05,2.8591383887111672e-05,2.4672793918793087e-05,2.2510457379194604e-05,2.961163996720983e-05,2.4006009818142495e-05,2.529939408992819e-05,1.8399442101157547e-05,1.2883583447264538e-05,-3.6225004681300696e-06,-6.821370716871624e-07,2.541830842116384e-06,7.063387257936422e-06,8.397843430571886e-06,-2.550105747711388e-05,-5.550660301784346e-06,-3.062245702183021e-06,-6.759113867436358e-06,-1.7021986105846066e-05,-8.896520198199018e-06,2.637693236859927e-06,5.338163002929194e-07,-22.6799384747662,-4.718760249485272,15.632249107868526,24.45815087492986,17.762531270928115,-47.14347667431997,-18.365406750910743,-11.974665691140755,-18.583925695259403,-41.48870965421326,-26.01632500081415,16.734775179895426,4.322480690851087
"POLYGON ((104.3426451830423 1.007456993182473, 104.3116250210722 0.9537284965912818, 104.2495846971321 0.9537284965912818, 104.218564535162 1.007456993182473, 104.2495846971321 1.061185489773607, 104.3116250210722 1.061185489773607, 104.3426451830423 1.007456993182473))",1.429102255311271e-05,1.4095240286541154e-05,1.1404072488097398e-05,1.4444201925538179e-05,2.867933417475555e-05,3.498996093472883e-05,2.516358524499931e-05,2.128477023148361e-05,2.7374723075670817e-05,2.730289541326738e-05,2.3685868739701752e-05,1.4629304048600365e-05,9.81021118661709e-06,1.0576034493350757e-05,1.1881996184866531e-05,1.7274982212926353e-05,2.7677760903366952e-05,1.9956031145030616e-05,1.9296932772858593e-05,2.0608852931188063e-05,2.31201404816449e-05,1.937075516446992e-05,1.5558832457348083e-05,9.318307576952312e-06,1.0523441986655568e-05,-4.480811366495621e-06,-3.519205793190397e-06,4.779236967691335e-07,2.8307802873881743e-06,-1.0015732713885975e-06,-1.5033929789698213e-05,-5.866652472140716e-06,-6.759173002955461e-07,-4.254582594025916e-06,-7.93214024879746e-06,-8.12703628235367e-06,-5.310996471648053e-06,7.132308000384792e-07,-31.35402907554478,-24.967334516111176,4.190816020048537,19.598038728489335,-3.492317029696644,-42.96640918731774,-23.314056463025594,-3.1755912464385236,-15.542011447075277,-29.05237751796453,-34.31175090796354,-36.30382179496895,7.270289971040129
"POLYGON ((104.4357056689525 1.061185489773607, 104.4046855069823 1.007456993182473, 104.3426451830423 1.007456993182473, 104.3116250210722 1.061185489773607, 104.3426451830423 1.114913986364797, 104.4046855069823 1.114913986364797, 104.4357056689525 1.061185489773607))",1.0641510141649239e-05,1.2797144913783355e-05,1.0026972056712279e-05,2.2093929662022217e-05,2.577228367165449e-05,3.504533577421096e-05,2.3940276725725747e-05,2.0913934671071962e-05,2.5673374608196974e-05,2.9585692483025514e-05,1.7457907730450602e-05,1.1866176028559004e-05,1.038954164078905e-05,9.936274833146932e-06,1.2842237969848777e-05,2.1537215151734015e-05,2.2286435083257728e-05,2.4811993922515356e-05,1.86379908981003e-05,1.7352291499217592e-05,2.245362728333618e-05,1.948621794564092e-05,2.166996125678177e-05,7.115475655862916e-06,1.4216259258454742e-05,-2.519685008601882e-07,-2.860870080636423e-06,2.815265913136499e-06,-5.567145102882017e-07,-3.485848588396764e-06,-1.0233341851695604e-05,-5.302285827625448e-06,-3.56164317185437e-06,-3.2197473248607955e-06,-1.0099474537384593e-05,4.212053526331167e-06,-4.7507003726960885e-06,3.826717617665692e-06,-2.3677889463641266,-22.355533987546554,28.076929876870427,-2.5197623003442056,-13.525571240823552,-29.20029620382773,-22.14797217413831,-17.030000465578652,-12.541192476632181,-34.13634662490683,24.126909085356075,-40.03564721492675,36.83240079275591
"POLYGON ((103.4120403239401 1.114913986364797, 103.38102016197 1.061185489773607, 103.31897983803 1.061185489773607, 103.2879596760599 1.114913986364797, 103.31897983803 1.168642482955988, 103.38102016197 1.168642482955988, 103.4120403239401 1.114913986364797))",2.5929130732821075e-05,2.1928199164285667e-05,2.916462958101618e-05,4.6748617042178956e-05,5.2284742895084224e-05,4.365976935120655e-05,6.95591141799449e-05,7.228821078616261e-05,8.102810032001325e-05,9.273786373865535e-05,3.208947146663687e-05,2.7353096098023965e-05,2.2418432308741686e-05,1.962903167696725e-05,3.1639296056602085e-05,5.926129243551124e-05,6.07938495000569e-05,8.017227654681334e-05,6.595248952997134e-05,6.941429999117972e-05,7.508464116039149e-05,8.451259920834183e-05,3.8430659297891505e-05,3.216388172718073e-05,3.2249719083272144e-05,-3.5106984240793893e-06,-2.299167487318417e-06,2.4746664755859052e-06,1.2512675393332283e-05,8.509106604972675e-06,3.651250719560679e-05,-3.606624649973557e-06,-2.8739107949828882e-06,-5.9434591596217625e-06,-8.225264530313517e-06,6.341187831254638e-06,4.810785629156768e-06,9.831286774530458e-06,-13.539591667203673,-10.484980869122431,8.485163402166828,26.765872842917936,16.27454996201711,83.62963831048675,-5.184977831436228,-3.9756286173471196,-7.335059240126081,-8.869370286006523,19.76096065604419,17.587718815875867,43.85358725862787
"POLYGON ((103.5051008098505 1.168642482955988, 103.4740806478804 1.114913986364797, 103.4120403239401 1.114913986364797, 103.38102016197 1.168642482955988, 103.4120403239401 1.222370979547179, 103.4740806478804 1.222370979547179, 103.5051008098505 1.168642482955988))",2.7743484131835883e-05,2.8691792035893994e-05,3.696592692579995e-05,5.933883042475571e-05,7.943790845523655e-05,5.596589409166585e-05,0.00010355516342781636,0.00011953485075767503,0.00012300857970561305,0.00012706399583657242,4.8665153143720804e-05,3.514123541346755e-05,2.899922569093695e-05,2.2377036995334096e-05,3.730199323475099e-05,7.738722869274483e-05,7.918663750531667e-05,0.00012912304530405345,0.00010116293067943124,0.00010801132476375158,0.00011445873005711873,0.00012785873711247287,4.9773795032960926e-05,2.9903076074345165e-05,4.301507655436254e-05,1.2557415591010656e-06,-6.314755040559898e-06,3.360663089510378e-07,1.8048398267989125e-05,-2.5127094991988456e-07,7.31571512123876e-05,-2.392232748385113e-06,-1.1523525993923443e-05,-8.549849648494318e-06,7.947412759004503e-07,1.1086418892401216e-06,-5.2381593391223845e-06,1.4015850863425592e-05,4.526257600284931,-22.00892517504663,0.9091245287196739,30.415830812296345,-0.31631113508165476,130.717381361878,-2.3101047491973987,-9.640306505492957,-6.950612444234388,0.6254653575688216,2.2781021277504565,-14.90601931745094,48.331810693159056
"POLYGON ((103.5981612957607 1.114913986364797, 103.5671411337906 1.061185489773607, 103.5051008098503 1.061185489773607, 103.4740806478804 1.114913986364797, 103.5051008098503 1.168642482955988, 103.5671411337906 1.168642482955988, 103.5981612957607 1.114913986364797))",2.367295817168167e-05,2.171510557713291e-05,4.112651548438736e-05,4.826368772426092e-05,8.485359139505446e-05,6.873736030077414e-05,0.00012687482273368177,0.00011668121740802591,0.00012129613122123517,0.000137467260800305,4.5150916469944733e-05,3.04857594186226e-05,2.5370784246277303e-05,1.9065418331466145e-05,3.488935420835671e-05,5.6619634739588473e-05,9.168007713371043e-05,0.00012145924798505121,0.00010432881678097595,0.00012578184039133047,0.00013127881432377229,0.00012623331083983289,6.012701734707568e-05,3.2482741232330145e-05,3.514590635270421e-05,1.697826074595634e-06,-2.6496872456667653e-06,-6.2371612760306515e-06,8.355947015327557e-06,6.826485738655968e-06,5.2721887684277076e-05,-2.2546005952705814e-05,9.100622983304556e-06,9.982683102537115e-06,-1.1233949960472107e-05,1.4976100877130949e-05,1.9969818137075466e-06,9.775122106426906e-06,7.1720063976906205,-12.20204634168124,-15.165790737604384,17.313113459266887,8.045016865430917,76.70048348319148,-17.770275825355277,7.79956121942088,8.230009483426507,-8.17209122744605,33.16898536732909,6.55053983168176,38.529049837555675
"POLYGON ((103.6912217816708 1.168642482955988, 103.6602016197007 1.114913986364797, 103.5981612957607 1.114913986364797, 103.5671411337906 1.168642482955988, 103.5981612957607 1.222370979547179, 103.6602016197007 1.222370979547179, 103.6912217816708 1.168642482955988))",2.8947581981942184e-05,3.297616697119157e-05,4.836304772829328e-05,8.684695901264816e-05,0.00013336369279823244,0.00011170716528954238,0.00015344819038088284,0.00016775325987182044,0.00020003661765923624,0.00022366035475716178,5.7651441700346974e-05,3.862597084849802e-05,2.9977555275396933e-05,2.741328049873162e-05,5.1790521503945134e-05,8.474447042653566e-05,0.0001397414314913563,0.000159422545787417,0.00014854392204864442,0.00018033188606659303,0.00016157716289661583,0.00014079484064380803,8.204455092188198e-05,4.2577907783230025e-05,3.794566682877255e-05,1.029973293454749e-06,-5.5628864724599505e-06,3.4274737756518546e-06,-2.102488586112501e-06,6.377738693123851e-06,4.771538049787461e-05,-4.90426833223842e-06,1.257862619477259e-05,-3.84594547626204e-05,-8.286551411335375e-05,2.439310922153501e-05,3.951936934732005e-06,7.968111553375616e-06,3.5580633093888725,-16.86941504547743,7.086968122661796,-2.4209121539952827,4.782215128650352,42.71469996951176,-3.1960418171535587,7.498290169969792,-19.226207287775857,-37.04971057714927,42.31136030963854,10.231294768570656,26.58025806365596
"POLYGON ((103.784282267581 1.114913986364797, 103.7532621056109 1.061185489773607, 103.6912217816708 1.061185489773607, 103.6602016197007 1.114913986364797, 103.6912217816708 1.168642482955988, 103.7532621056109 1.168642482955988, 103.784282267581 1.114913986364797))",2.292676684704161e-05,2.5477661787199528e-05,3.2529685470693194e-05,7.250550717395805e-05,0.00011984051601949464,8.96408843279713e-05,0.00011372506833177265,0.00011657787468162149,0.0001333937510849734,0.00013007872489464816,3.696970804329176e-05,2.867458383154672e-05,2.1238259725677352e-05,2.1586921980679123e-05,3.239425203858171e-05,7.7398947020648e-05,9.886078464170164e-05,0.00012312614246106566,9.978777127109292e-05,0.00012534780231417128,0.0001158700459464203,8.893854760284669e-05,6.10908947815705e-05,3.3049077815614854e-05,2.564601070497989e-05,-1.688507121364258e-06,-3.890739806520405e-06,-1.3543343211148197e-07,4.893439846689949e-06,-2.0979731377792995e-05,3.348525813309436e-05,-1.3937297060679737e-05,8.769927632549791e-06,-1.75237051385531e-05,-4.114017729180147e-05,2.4121186738278745e-05,4.374493984068134e-06,4.407750979302538e-06,-7.364785155400737,-15.271180844684846,-0.4163379699244167,6.749059536883753,-17.506376035947802,37.35489490552216,-12.255254945215906,7.522806241322197,-13.136826122679684,-31.62713758542855,65.24581343740309,15.255649427265539,20.753823694761138
